matrix,source_model,model_key,source_layer,layer_group,transformer_block,module,shape_family,method,pruning_family,target_sparsity,pruning_block_size,rows,cols,nnz,realized_sparsity,mask_sha256_16,activation_calibration
opt_2p7b_l26_q_proj_global_mag_s70,OPT-2.7B,opt_2p7b,model.decoder.layers.26.self_attn.q_proj.weight,opt_2p7b_block_26,26,q_proj,2560x2560,global_mag_s70,unstructured,0.7,,2560,2560,1966080,0.7,45f0bdf403f168e0,
opt_2p7b_l26_q_proj_wanda_s70,OPT-2.7B,opt_2p7b,model.decoder.layers.26.self_attn.q_proj.weight,opt_2p7b_block_26,26,q_proj,2560x2560,wanda_s70,activation_aware_unstructured,0.7,,2560,2560,1966080,0.7,f2fdf796467bb15a,opt_2p7b.npz
opt_2p7b_l26_q_proj_global_mag_s80,OPT-2.7B,opt_2p7b,model.decoder.layers.26.self_attn.q_proj.weight,opt_2p7b_block_26,26,q_proj,2560x2560,global_mag_s80,unstructured,0.8,,2560,2560,1310720,0.8,cd9efbbcf464dbcf,
opt_2p7b_l26_q_proj_wanda_s80,OPT-2.7B,opt_2p7b,model.decoder.layers.26.self_attn.q_proj.weight,opt_2p7b_block_26,26,q_proj,2560x2560,wanda_s80,activation_aware_unstructured,0.8,,2560,2560,1310720,0.8,e645308115327ea0,opt_2p7b.npz
opt_2p7b_l26_q_proj_global_mag_s90,OPT-2.7B,opt_2p7b,model.decoder.layers.26.self_attn.q_proj.weight,opt_2p7b_block_26,26,q_proj,2560x2560,global_mag_s90,unstructured,0.9,,2560,2560,655360,0.9,3b01311fbd2b0431,
opt_2p7b_l26_q_proj_wanda_s90,OPT-2.7B,opt_2p7b,model.decoder.layers.26.self_attn.q_proj.weight,opt_2p7b_block_26,26,q_proj,2560x2560,wanda_s90,activation_aware_unstructured,0.9,,2560,2560,655360,0.9,9861c74ca588d89b,opt_2p7b.npz
opt_2p7b_l28_o_proj_global_mag_s70,OPT-2.7B,opt_2p7b,model.decoder.layers.28.self_attn.out_proj.weight,opt_2p7b_block_28,28,o_proj,2560x2560,global_mag_s70,unstructured,0.7,,2560,2560,1966080,0.7,7469b8bef572c525,
opt_2p7b_l28_o_proj_wanda_s70,OPT-2.7B,opt_2p7b,model.decoder.layers.28.self_attn.out_proj.weight,opt_2p7b_block_28,28,o_proj,2560x2560,wanda_s70,activation_aware_unstructured,0.7,,2560,2560,1966080,0.7,398d0e14112dcd85,opt_2p7b.npz
opt_2p7b_l28_o_proj_global_mag_s80,OPT-2.7B,opt_2p7b,model.decoder.layers.28.self_attn.out_proj.weight,opt_2p7b_block_28,28,o_proj,2560x2560,global_mag_s80,unstructured,0.8,,2560,2560,1310720,0.8,fc9f5afc317951eb,
opt_2p7b_l28_o_proj_wanda_s80,OPT-2.7B,opt_2p7b,model.decoder.layers.28.self_attn.out_proj.weight,opt_2p7b_block_28,28,o_proj,2560x2560,wanda_s80,activation_aware_unstructured,0.8,,2560,2560,1310720,0.8,e25f9b49d88db60f,opt_2p7b.npz
opt_2p7b_l28_o_proj_global_mag_s90,OPT-2.7B,opt_2p7b,model.decoder.layers.28.self_attn.out_proj.weight,opt_2p7b_block_28,28,o_proj,2560x2560,global_mag_s90,unstructured,0.9,,2560,2560,655360,0.9,a92a05a6f484b474,
opt_2p7b_l28_o_proj_wanda_s90,OPT-2.7B,opt_2p7b,model.decoder.layers.28.self_attn.out_proj.weight,opt_2p7b_block_28,28,o_proj,2560x2560,wanda_s90,activation_aware_unstructured,0.9,,2560,2560,655360,0.9,1cca3451a378fb00,opt_2p7b.npz
opt_2p7b_l28_q_proj_global_mag_s70,OPT-2.7B,opt_2p7b,model.decoder.layers.28.self_attn.q_proj.weight,opt_2p7b_block_28,28,q_proj,2560x2560,global_mag_s70,unstructured,0.7,,2560,2560,1966080,0.7,0cb2f0d2166cb273,
opt_2p7b_l28_q_proj_wanda_s70,OPT-2.7B,opt_2p7b,model.decoder.layers.28.self_attn.q_proj.weight,opt_2p7b_block_28,28,q_proj,2560x2560,wanda_s70,activation_aware_unstructured,0.7,,2560,2560,1966080,0.7,4ed6f789e70fcbed,opt_2p7b.npz
opt_2p7b_l28_q_proj_global_mag_s80,OPT-2.7B,opt_2p7b,model.decoder.layers.28.self_attn.q_proj.weight,opt_2p7b_block_28,28,q_proj,2560x2560,global_mag_s80,unstructured,0.8,,2560,2560,1310720,0.8,bb928ac986ac8620,
opt_2p7b_l28_q_proj_wanda_s80,OPT-2.7B,opt_2p7b,model.decoder.layers.28.self_attn.q_proj.weight,opt_2p7b_block_28,28,q_proj,2560x2560,wanda_s80,activation_aware_unstructured,0.8,,2560,2560,1310720,0.8,98d8aa2e8ac183b5,opt_2p7b.npz
opt_2p7b_l28_q_proj_global_mag_s90,OPT-2.7B,opt_2p7b,model.decoder.layers.28.self_attn.q_proj.weight,opt_2p7b_block_28,28,q_proj,2560x2560,global_mag_s90,unstructured,0.9,,2560,2560,655360,0.9,9c64b5ee91cc42dc,
opt_2p7b_l28_q_proj_wanda_s90,OPT-2.7B,opt_2p7b,model.decoder.layers.28.self_attn.q_proj.weight,opt_2p7b_block_28,28,q_proj,2560x2560,wanda_s90,activation_aware_unstructured,0.9,,2560,2560,655360,0.9,cf256ce46b9093ec,opt_2p7b.npz
opt_2p7b_l29_o_proj_global_mag_s70,OPT-2.7B,opt_2p7b,model.decoder.layers.29.self_attn.out_proj.weight,opt_2p7b_block_29,29,o_proj,2560x2560,global_mag_s70,unstructured,0.7,,2560,2560,1966080,0.7,6d0a1cbfcf0f815d,
opt_2p7b_l29_o_proj_wanda_s70,OPT-2.7B,opt_2p7b,model.decoder.layers.29.self_attn.out_proj.weight,opt_2p7b_block_29,29,o_proj,2560x2560,wanda_s70,activation_aware_unstructured,0.7,,2560,2560,1966080,0.7,88f62d3502421ae2,opt_2p7b.npz
opt_2p7b_l29_o_proj_global_mag_s80,OPT-2.7B,opt_2p7b,model.decoder.layers.29.self_attn.out_proj.weight,opt_2p7b_block_29,29,o_proj,2560x2560,global_mag_s80,unstructured,0.8,,2560,2560,1310720,0.8,b55b21755f9dcae5,
opt_2p7b_l29_o_proj_wanda_s80,OPT-2.7B,opt_2p7b,model.decoder.layers.29.self_attn.out_proj.weight,opt_2p7b_block_29,29,o_proj,2560x2560,wanda_s80,activation_aware_unstructured,0.8,,2560,2560,1310720,0.8,bc13b287a6cd0d4d,opt_2p7b.npz
opt_2p7b_l29_o_proj_global_mag_s90,OPT-2.7B,opt_2p7b,model.decoder.layers.29.self_attn.out_proj.weight,opt_2p7b_block_29,29,o_proj,2560x2560,global_mag_s90,unstructured,0.9,,2560,2560,655360,0.9,aa8e61a34716ecbf,
opt_2p7b_l29_o_proj_wanda_s90,OPT-2.7B,opt_2p7b,model.decoder.layers.29.self_attn.out_proj.weight,opt_2p7b_block_29,29,o_proj,2560x2560,wanda_s90,activation_aware_unstructured,0.9,,2560,2560,655360,0.9,bfdad3da190ab2f2,opt_2p7b.npz
opt_2p7b_l29_q_proj_global_mag_s70,OPT-2.7B,opt_2p7b,model.decoder.layers.29.self_attn.q_proj.weight,opt_2p7b_block_29,29,q_proj,2560x2560,global_mag_s70,unstructured,0.7,,2560,2560,1966080,0.7,888f5af39c581db7,
opt_2p7b_l29_q_proj_wanda_s70,OPT-2.7B,opt_2p7b,model.decoder.layers.29.self_attn.q_proj.weight,opt_2p7b_block_29,29,q_proj,2560x2560,wanda_s70,activation_aware_unstructured,0.7,,2560,2560,1966080,0.7,e9aeddeb26646d6e,opt_2p7b.npz
opt_2p7b_l29_q_proj_global_mag_s80,OPT-2.7B,opt_2p7b,model.decoder.layers.29.self_attn.q_proj.weight,opt_2p7b_block_29,29,q_proj,2560x2560,global_mag_s80,unstructured,0.8,,2560,2560,1310720,0.8,0b544069df80ce78,
opt_2p7b_l29_q_proj_wanda_s80,OPT-2.7B,opt_2p7b,model.decoder.layers.29.self_attn.q_proj.weight,opt_2p7b_block_29,29,q_proj,2560x2560,wanda_s80,activation_aware_unstructured,0.8,,2560,2560,1310720,0.8,461e1123436104d3,opt_2p7b.npz
opt_2p7b_l29_q_proj_global_mag_s90,OPT-2.7B,opt_2p7b,model.decoder.layers.29.self_attn.q_proj.weight,opt_2p7b_block_29,29,q_proj,2560x2560,global_mag_s90,unstructured,0.9,,2560,2560,655360,0.9,a98261f12a471123,
opt_2p7b_l29_q_proj_wanda_s90,OPT-2.7B,opt_2p7b,model.decoder.layers.29.self_attn.q_proj.weight,opt_2p7b_block_29,29,q_proj,2560x2560,wanda_s90,activation_aware_unstructured,0.9,,2560,2560,655360,0.9,a10ba1a98634cd9f,opt_2p7b.npz
opt_2p7b_l30_o_proj_global_mag_s70,OPT-2.7B,opt_2p7b,model.decoder.layers.30.self_attn.out_proj.weight,opt_2p7b_block_30,30,o_proj,2560x2560,global_mag_s70,unstructured,0.7,,2560,2560,1966080,0.7,742ac1fd4efbb093,
opt_2p7b_l30_o_proj_wanda_s70,OPT-2.7B,opt_2p7b,model.decoder.layers.30.self_attn.out_proj.weight,opt_2p7b_block_30,30,o_proj,2560x2560,wanda_s70,activation_aware_unstructured,0.7,,2560,2560,1966080,0.7,3cb55233bb91fa00,opt_2p7b.npz
opt_2p7b_l30_o_proj_global_mag_s80,OPT-2.7B,opt_2p7b,model.decoder.layers.30.self_attn.out_proj.weight,opt_2p7b_block_30,30,o_proj,2560x2560,global_mag_s80,unstructured,0.8,,2560,2560,1310720,0.8,03e0396dd36ad460,
opt_2p7b_l30_o_proj_wanda_s80,OPT-2.7B,opt_2p7b,model.decoder.layers.30.self_attn.out_proj.weight,opt_2p7b_block_30,30,o_proj,2560x2560,wanda_s80,activation_aware_unstructured,0.8,,2560,2560,1310720,0.8,91e1e9c4799a126f,opt_2p7b.npz
opt_2p7b_l30_o_proj_global_mag_s90,OPT-2.7B,opt_2p7b,model.decoder.layers.30.self_attn.out_proj.weight,opt_2p7b_block_30,30,o_proj,2560x2560,global_mag_s90,unstructured,0.9,,2560,2560,655360,0.9,1a8fe24d587d2c7a,
opt_2p7b_l30_o_proj_wanda_s90,OPT-2.7B,opt_2p7b,model.decoder.layers.30.self_attn.out_proj.weight,opt_2p7b_block_30,30,o_proj,2560x2560,wanda_s90,activation_aware_unstructured,0.9,,2560,2560,655360,0.9,a8c5003ae6178dec,opt_2p7b.npz
opt_2p7b_l30_q_proj_global_mag_s70,OPT-2.7B,opt_2p7b,model.decoder.layers.30.self_attn.q_proj.weight,opt_2p7b_block_30,30,q_proj,2560x2560,global_mag_s70,unstructured,0.7,,2560,2560,1966080,0.7,914eca2f9a20ce87,
opt_2p7b_l30_q_proj_wanda_s70,OPT-2.7B,opt_2p7b,model.decoder.layers.30.self_attn.q_proj.weight,opt_2p7b_block_30,30,q_proj,2560x2560,wanda_s70,activation_aware_unstructured,0.7,,2560,2560,1966080,0.7,9e71866db5de6d68,opt_2p7b.npz
opt_2p7b_l30_q_proj_global_mag_s80,OPT-2.7B,opt_2p7b,model.decoder.layers.30.self_attn.q_proj.weight,opt_2p7b_block_30,30,q_proj,2560x2560,global_mag_s80,unstructured,0.8,,2560,2560,1310720,0.8,2ccb7e0c335f4d7f,
opt_2p7b_l30_q_proj_wanda_s80,OPT-2.7B,opt_2p7b,model.decoder.layers.30.self_attn.q_proj.weight,opt_2p7b_block_30,30,q_proj,2560x2560,wanda_s80,activation_aware_unstructured,0.8,,2560,2560,1310720,0.8,ba822cb8a39dc0ee,opt_2p7b.npz
opt_2p7b_l30_q_proj_global_mag_s90,OPT-2.7B,opt_2p7b,model.decoder.layers.30.self_attn.q_proj.weight,opt_2p7b_block_30,30,q_proj,2560x2560,global_mag_s90,unstructured,0.9,,2560,2560,655360,0.9,9ee6dcf5faadc145,
opt_2p7b_l30_q_proj_wanda_s90,OPT-2.7B,opt_2p7b,model.decoder.layers.30.self_attn.q_proj.weight,opt_2p7b_block_30,30,q_proj,2560x2560,wanda_s90,activation_aware_unstructured,0.9,,2560,2560,655360,0.9,bcc83c9ee9662109,opt_2p7b.npz
mistral7b_v03_l01_o_proj_global_mag_s70,Mistral-7B-v0.3,mistral7b_v03,model.layers.1.self_attn.o_proj.weight,mistral7b_v03_block_01,1,o_proj,4096x4096,global_mag_s70,unstructured,0.7,,4096,4096,5033165,0.699999988079071,782fe465b1f33f39,
mistral7b_v03_l01_o_proj_wanda_s70,Mistral-7B-v0.3,mistral7b_v03,model.layers.1.self_attn.o_proj.weight,mistral7b_v03_block_01,1,o_proj,4096x4096,wanda_s70,activation_aware_unstructured,0.7,,4096,4096,5033165,0.699999988079071,c5f506f21e602a92,mistral7b_v03.npz
mistral7b_v03_l01_o_proj_global_mag_s80,Mistral-7B-v0.3,mistral7b_v03,model.layers.1.self_attn.o_proj.weight,mistral7b_v03_block_01,1,o_proj,4096x4096,global_mag_s80,unstructured,0.8,,4096,4096,3355443,0.800000011920929,17fc60b776b2b6bf,
mistral7b_v03_l01_o_proj_wanda_s80,Mistral-7B-v0.3,mistral7b_v03,model.layers.1.self_attn.o_proj.weight,mistral7b_v03_block_01,1,o_proj,4096x4096,wanda_s80,activation_aware_unstructured,0.8,,4096,4096,3355443,0.800000011920929,615c433dfa393f27,mistral7b_v03.npz
mistral7b_v03_l01_o_proj_global_mag_s90,Mistral-7B-v0.3,mistral7b_v03,model.layers.1.self_attn.o_proj.weight,mistral7b_v03_block_01,1,o_proj,4096x4096,global_mag_s90,unstructured,0.9,,4096,4096,1677722,0.8999999761581421,2ee701562549735f,
mistral7b_v03_l01_o_proj_wanda_s90,Mistral-7B-v0.3,mistral7b_v03,model.layers.1.self_attn.o_proj.weight,mistral7b_v03_block_01,1,o_proj,4096x4096,wanda_s90,activation_aware_unstructured,0.9,,4096,4096,1677722,0.8999999761581421,3ede9f59db663be4,mistral7b_v03.npz
mistral7b_v03_l01_q_proj_global_mag_s70,Mistral-7B-v0.3,mistral7b_v03,model.layers.1.self_attn.q_proj.weight,mistral7b_v03_block_01,1,q_proj,4096x4096,global_mag_s70,unstructured,0.7,,4096,4096,5033165,0.699999988079071,0bd340053654003b,
mistral7b_v03_l01_q_proj_wanda_s70,Mistral-7B-v0.3,mistral7b_v03,model.layers.1.self_attn.q_proj.weight,mistral7b_v03_block_01,1,q_proj,4096x4096,wanda_s70,activation_aware_unstructured,0.7,,4096,4096,5033165,0.699999988079071,f81d6f61e5f209f9,mistral7b_v03.npz
mistral7b_v03_l01_q_proj_global_mag_s80,Mistral-7B-v0.3,mistral7b_v03,model.layers.1.self_attn.q_proj.weight,mistral7b_v03_block_01,1,q_proj,4096x4096,global_mag_s80,unstructured,0.8,,4096,4096,3355443,0.800000011920929,7f5fa09bcd4ecb0e,
mistral7b_v03_l01_q_proj_wanda_s80,Mistral-7B-v0.3,mistral7b_v03,model.layers.1.self_attn.q_proj.weight,mistral7b_v03_block_01,1,q_proj,4096x4096,wanda_s80,activation_aware_unstructured,0.8,,4096,4096,3355443,0.800000011920929,8331b80287a5b7aa,mistral7b_v03.npz
mistral7b_v03_l01_q_proj_global_mag_s90,Mistral-7B-v0.3,mistral7b_v03,model.layers.1.self_attn.q_proj.weight,mistral7b_v03_block_01,1,q_proj,4096x4096,global_mag_s90,unstructured,0.9,,4096,4096,1677722,0.8999999761581421,a4027ea9760166e9,
mistral7b_v03_l01_q_proj_wanda_s90,Mistral-7B-v0.3,mistral7b_v03,model.layers.1.self_attn.q_proj.weight,mistral7b_v03_block_01,1,q_proj,4096x4096,wanda_s90,activation_aware_unstructured,0.9,,4096,4096,1677722,0.8999999761581421,f96c81dfe2274955,mistral7b_v03.npz
mistral7b_v03_l02_o_proj_global_mag_s70,Mistral-7B-v0.3,mistral7b_v03,model.layers.2.self_attn.o_proj.weight,mistral7b_v03_block_02,2,o_proj,4096x4096,global_mag_s70,unstructured,0.7,,4096,4096,5033165,0.699999988079071,10517a0bb0a359c6,
mistral7b_v03_l02_o_proj_wanda_s70,Mistral-7B-v0.3,mistral7b_v03,model.layers.2.self_attn.o_proj.weight,mistral7b_v03_block_02,2,o_proj,4096x4096,wanda_s70,activation_aware_unstructured,0.7,,4096,4096,5033165,0.699999988079071,1361d9b6129a67fb,mistral7b_v03.npz
mistral7b_v03_l02_o_proj_global_mag_s80,Mistral-7B-v0.3,mistral7b_v03,model.layers.2.self_attn.o_proj.weight,mistral7b_v03_block_02,2,o_proj,4096x4096,global_mag_s80,unstructured,0.8,,4096,4096,3355443,0.800000011920929,068327a44863663e,
mistral7b_v03_l02_o_proj_wanda_s80,Mistral-7B-v0.3,mistral7b_v03,model.layers.2.self_attn.o_proj.weight,mistral7b_v03_block_02,2,o_proj,4096x4096,wanda_s80,activation_aware_unstructured,0.8,,4096,4096,3355443,0.800000011920929,5a6be9b4a872e021,mistral7b_v03.npz
mistral7b_v03_l02_o_proj_global_mag_s90,Mistral-7B-v0.3,mistral7b_v03,model.layers.2.self_attn.o_proj.weight,mistral7b_v03_block_02,2,o_proj,4096x4096,global_mag_s90,unstructured,0.9,,4096,4096,1677722,0.8999999761581421,fce7a64949de668c,
mistral7b_v03_l02_o_proj_wanda_s90,Mistral-7B-v0.3,mistral7b_v03,model.layers.2.self_attn.o_proj.weight,mistral7b_v03_block_02,2,o_proj,4096x4096,wanda_s90,activation_aware_unstructured,0.9,,4096,4096,1677722,0.8999999761581421,9d6da4508944e08e,mistral7b_v03.npz
mistral7b_v03_l02_q_proj_global_mag_s70,Mistral-7B-v0.3,mistral7b_v03,model.layers.2.self_attn.q_proj.weight,mistral7b_v03_block_02,2,q_proj,4096x4096,global_mag_s70,unstructured,0.7,,4096,4096,5033165,0.699999988079071,54189a3624706534,
mistral7b_v03_l02_q_proj_wanda_s70,Mistral-7B-v0.3,mistral7b_v03,model.layers.2.self_attn.q_proj.weight,mistral7b_v03_block_02,2,q_proj,4096x4096,wanda_s70,activation_aware_unstructured,0.7,,4096,4096,5033165,0.699999988079071,6c990a6953b4bb7a,mistral7b_v03.npz
mistral7b_v03_l02_q_proj_global_mag_s80,Mistral-7B-v0.3,mistral7b_v03,model.layers.2.self_attn.q_proj.weight,mistral7b_v03_block_02,2,q_proj,4096x4096,global_mag_s80,unstructured,0.8,,4096,4096,3355443,0.800000011920929,c4a9cae41995b121,
mistral7b_v03_l02_q_proj_wanda_s80,Mistral-7B-v0.3,mistral7b_v03,model.layers.2.self_attn.q_proj.weight,mistral7b_v03_block_02,2,q_proj,4096x4096,wanda_s80,activation_aware_unstructured,0.8,,4096,4096,3355443,0.800000011920929,f7c3fdfb7a098a1f,mistral7b_v03.npz
mistral7b_v03_l02_q_proj_global_mag_s90,Mistral-7B-v0.3,mistral7b_v03,model.layers.2.self_attn.q_proj.weight,mistral7b_v03_block_02,2,q_proj,4096x4096,global_mag_s90,unstructured,0.9,,4096,4096,1677722,0.8999999761581421,65d655169189127c,
mistral7b_v03_l02_q_proj_wanda_s90,Mistral-7B-v0.3,mistral7b_v03,model.layers.2.self_attn.q_proj.weight,mistral7b_v03_block_02,2,q_proj,4096x4096,wanda_s90,activation_aware_unstructured,0.9,,4096,4096,1677722,0.8999999761581421,0aac8992f3221bca,mistral7b_v03.npz
mistral7b_v03_l03_o_proj_global_mag_s70,Mistral-7B-v0.3,mistral7b_v03,model.layers.3.self_attn.o_proj.weight,mistral7b_v03_block_03,3,o_proj,4096x4096,global_mag_s70,unstructured,0.7,,4096,4096,5033165,0.699999988079071,e1f2e6d2a78542e9,
mistral7b_v03_l03_o_proj_wanda_s70,Mistral-7B-v0.3,mistral7b_v03,model.layers.3.self_attn.o_proj.weight,mistral7b_v03_block_03,3,o_proj,4096x4096,wanda_s70,activation_aware_unstructured,0.7,,4096,4096,5033165,0.699999988079071,f65cba871ea10cef,mistral7b_v03.npz
mistral7b_v03_l03_o_proj_global_mag_s80,Mistral-7B-v0.3,mistral7b_v03,model.layers.3.self_attn.o_proj.weight,mistral7b_v03_block_03,3,o_proj,4096x4096,global_mag_s80,unstructured,0.8,,4096,4096,3355443,0.800000011920929,6315096acd51426c,
mistral7b_v03_l03_o_proj_wanda_s80,Mistral-7B-v0.3,mistral7b_v03,model.layers.3.self_attn.o_proj.weight,mistral7b_v03_block_03,3,o_proj,4096x4096,wanda_s80,activation_aware_unstructured,0.8,,4096,4096,3355443,0.800000011920929,79e44551e04928cb,mistral7b_v03.npz
mistral7b_v03_l03_o_proj_global_mag_s90,Mistral-7B-v0.3,mistral7b_v03,model.layers.3.self_attn.o_proj.weight,mistral7b_v03_block_03,3,o_proj,4096x4096,global_mag_s90,unstructured,0.9,,4096,4096,1677722,0.8999999761581421,3084fee183bad9be,
mistral7b_v03_l03_o_proj_wanda_s90,Mistral-7B-v0.3,mistral7b_v03,model.layers.3.self_attn.o_proj.weight,mistral7b_v03_block_03,3,o_proj,4096x4096,wanda_s90,activation_aware_unstructured,0.9,,4096,4096,1677722,0.8999999761581421,8bf3eea1be87fee8,mistral7b_v03.npz
mistral7b_v03_l03_q_proj_global_mag_s70,Mistral-7B-v0.3,mistral7b_v03,model.layers.3.self_attn.q_proj.weight,mistral7b_v03_block_03,3,q_proj,4096x4096,global_mag_s70,unstructured,0.7,,4096,4096,5033165,0.699999988079071,25febb36f86d895d,
mistral7b_v03_l03_q_proj_wanda_s70,Mistral-7B-v0.3,mistral7b_v03,model.layers.3.self_attn.q_proj.weight,mistral7b_v03_block_03,3,q_proj,4096x4096,wanda_s70,activation_aware_unstructured,0.7,,4096,4096,5033165,0.699999988079071,596b007017b48fd2,mistral7b_v03.npz
mistral7b_v03_l03_q_proj_global_mag_s80,Mistral-7B-v0.3,mistral7b_v03,model.layers.3.self_attn.q_proj.weight,mistral7b_v03_block_03,3,q_proj,4096x4096,global_mag_s80,unstructured,0.8,,4096,4096,3355443,0.800000011920929,c91de761734daba8,
mistral7b_v03_l03_q_proj_wanda_s80,Mistral-7B-v0.3,mistral7b_v03,model.layers.3.self_attn.q_proj.weight,mistral7b_v03_block_03,3,q_proj,4096x4096,wanda_s80,activation_aware_unstructured,0.8,,4096,4096,3355443,0.800000011920929,3e753cfef30a471a,mistral7b_v03.npz
mistral7b_v03_l03_q_proj_global_mag_s90,Mistral-7B-v0.3,mistral7b_v03,model.layers.3.self_attn.q_proj.weight,mistral7b_v03_block_03,3,q_proj,4096x4096,global_mag_s90,unstructured,0.9,,4096,4096,1677722,0.8999999761581421,29d06eaab1759b83,
mistral7b_v03_l03_q_proj_wanda_s90,Mistral-7B-v0.3,mistral7b_v03,model.layers.3.self_attn.q_proj.weight,mistral7b_v03_block_03,3,q_proj,4096x4096,wanda_s90,activation_aware_unstructured,0.9,,4096,4096,1677722,0.8999999761581421,f0cca5a20163e7fc,mistral7b_v03.npz
mistral7b_v03_l05_o_proj_global_mag_s70,Mistral-7B-v0.3,mistral7b_v03,model.layers.5.self_attn.o_proj.weight,mistral7b_v03_block_05,5,o_proj,4096x4096,global_mag_s70,unstructured,0.7,,4096,4096,5033165,0.699999988079071,c1d6390e81cb88ce,
mistral7b_v03_l05_o_proj_wanda_s70,Mistral-7B-v0.3,mistral7b_v03,model.layers.5.self_attn.o_proj.weight,mistral7b_v03_block_05,5,o_proj,4096x4096,wanda_s70,activation_aware_unstructured,0.7,,4096,4096,5033165,0.699999988079071,ae5a36982fde807b,mistral7b_v03.npz
mistral7b_v03_l05_o_proj_global_mag_s80,Mistral-7B-v0.3,mistral7b_v03,model.layers.5.self_attn.o_proj.weight,mistral7b_v03_block_05,5,o_proj,4096x4096,global_mag_s80,unstructured,0.8,,4096,4096,3355443,0.800000011920929,41c4c90274fb6974,
mistral7b_v03_l05_o_proj_wanda_s80,Mistral-7B-v0.3,mistral7b_v03,model.layers.5.self_attn.o_proj.weight,mistral7b_v03_block_05,5,o_proj,4096x4096,wanda_s80,activation_aware_unstructured,0.8,,4096,4096,3355443,0.800000011920929,111030b77fce5ecb,mistral7b_v03.npz
mistral7b_v03_l05_o_proj_global_mag_s90,Mistral-7B-v0.3,mistral7b_v03,model.layers.5.self_attn.o_proj.weight,mistral7b_v03_block_05,5,o_proj,4096x4096,global_mag_s90,unstructured,0.9,,4096,4096,1677722,0.8999999761581421,355b83e63ca81f63,
mistral7b_v03_l05_o_proj_wanda_s90,Mistral-7B-v0.3,mistral7b_v03,model.layers.5.self_attn.o_proj.weight,mistral7b_v03_block_05,5,o_proj,4096x4096,wanda_s90,activation_aware_unstructured,0.9,,4096,4096,1677722,0.8999999761581421,03bf3eb349993fba,mistral7b_v03.npz
mistral7b_v03_l05_q_proj_global_mag_s70,Mistral-7B-v0.3,mistral7b_v03,model.layers.5.self_attn.q_proj.weight,mistral7b_v03_block_05,5,q_proj,4096x4096,global_mag_s70,unstructured,0.7,,4096,4096,5033165,0.699999988079071,69c2f9ad788d7946,
mistral7b_v03_l05_q_proj_wanda_s70,Mistral-7B-v0.3,mistral7b_v03,model.layers.5.self_attn.q_proj.weight,mistral7b_v03_block_05,5,q_proj,4096x4096,wanda_s70,activation_aware_unstructured,0.7,,4096,4096,5033165,0.699999988079071,6a27fabfe74308bd,mistral7b_v03.npz
mistral7b_v03_l05_q_proj_global_mag_s80,Mistral-7B-v0.3,mistral7b_v03,model.layers.5.self_attn.q_proj.weight,mistral7b_v03_block_05,5,q_proj,4096x4096,global_mag_s80,unstructured,0.8,,4096,4096,3355443,0.800000011920929,5cd51d25f236e51f,
mistral7b_v03_l05_q_proj_wanda_s80,Mistral-7B-v0.3,mistral7b_v03,model.layers.5.self_attn.q_proj.weight,mistral7b_v03_block_05,5,q_proj,4096x4096,wanda_s80,activation_aware_unstructured,0.8,,4096,4096,3355443,0.800000011920929,b220ff241a33bcf0,mistral7b_v03.npz
mistral7b_v03_l05_q_proj_global_mag_s90,Mistral-7B-v0.3,mistral7b_v03,model.layers.5.self_attn.q_proj.weight,mistral7b_v03_block_05,5,q_proj,4096x4096,global_mag_s90,unstructured,0.9,,4096,4096,1677722,0.8999999761581421,342d4d217377947d,
mistral7b_v03_l05_q_proj_wanda_s90,Mistral-7B-v0.3,mistral7b_v03,model.layers.5.self_attn.q_proj.weight,mistral7b_v03_block_05,5,q_proj,4096x4096,wanda_s90,activation_aware_unstructured,0.9,,4096,4096,1677722,0.8999999761581421,76cc8e3abb320054,mistral7b_v03.npz
mistral7b_v03_l06_o_proj_global_mag_s70,Mistral-7B-v0.3,mistral7b_v03,model.layers.6.self_attn.o_proj.weight,mistral7b_v03_block_06,6,o_proj,4096x4096,global_mag_s70,unstructured,0.7,,4096,4096,5033165,0.699999988079071,9017cccbb9344000,
mistral7b_v03_l06_o_proj_wanda_s70,Mistral-7B-v0.3,mistral7b_v03,model.layers.6.self_attn.o_proj.weight,mistral7b_v03_block_06,6,o_proj,4096x4096,wanda_s70,activation_aware_unstructured,0.7,,4096,4096,5033165,0.699999988079071,14140b9327893d3f,mistral7b_v03.npz
mistral7b_v03_l06_o_proj_global_mag_s80,Mistral-7B-v0.3,mistral7b_v03,model.layers.6.self_attn.o_proj.weight,mistral7b_v03_block_06,6,o_proj,4096x4096,global_mag_s80,unstructured,0.8,,4096,4096,3355443,0.800000011920929,7746edfab564fee0,
mistral7b_v03_l06_o_proj_wanda_s80,Mistral-7B-v0.3,mistral7b_v03,model.layers.6.self_attn.o_proj.weight,mistral7b_v03_block_06,6,o_proj,4096x4096,wanda_s80,activation_aware_unstructured,0.8,,4096,4096,3355443,0.800000011920929,2d77aa138fb7cc28,mistral7b_v03.npz
mistral7b_v03_l06_o_proj_global_mag_s90,Mistral-7B-v0.3,mistral7b_v03,model.layers.6.self_attn.o_proj.weight,mistral7b_v03_block_06,6,o_proj,4096x4096,global_mag_s90,unstructured,0.9,,4096,4096,1677722,0.8999999761581421,84101c7412437e52,
